,Address,Case,DateTime,File,Incident,NumInc,Shift
13919,"Pearson Homes, 150 Castlewood Dr",B13-000020,2013-01-02 10:15:00,1692,THEFT 1ST DEGREE,1,I
13920,200 Block of Eastview Dr,B13-000022,2013-01-02 11:00:00,1692,DV 3RD-SIMPLE ASSAULT-FAMILY,1,I
13921,8000 Block of Madison Blvd Madison,B13-000023,2013-01-02 13:00:00,1692,DV 3RD-HARASSMENT-FAMILY,1,I
13922,200 Block of Brockton Dr,B13-000024,2013-01-02 15:50:00,1692,AUTO THEFT-1ST DEGREE,1,II
13923,"Value Place, 120 Brazelton Cir",B13-000026,2013-01-02 16:30:00,1692,CRIMINAL MISCHIEF-3RD,1,II
13924,100 Block of Lily Ct,B13-000027,2013-01-02 15:50:00,1692,BURGLARY-3RD,2,II
13925,100 Block of Lily Ct,B13-000027,2013-01-02 15:50:00,1692,THEFT 3RD DEGREE,2,II
13926,"Publix #590, 8000 Madison Blvd",B13-000028,2013-01-02 17:50:00,1692,THEFT 3RD DEGREE,1,II
13927,100 Block of Royal Dr Madison,B13-000029,2013-01-02 17:27:00,1692,BURGLARY-3RD,2,II
13928,100 Block of Royal Dr Madison,B13-000029,2013-01-02 17:27:00,1692,THEFT 2ND DEGREE,2,II
13929,"Huntsville Utilities, 102 Intercom Dr",B13-000033,2013-01-03 10:18:00,1692,CRIMINAL MISCHIEF-3RD,1,I
13930,"Waste Away Dumpster Service, 102 Intercom Dr",B13-000034,2013-01-03 10:14:00,1692,CRIMINAL MISCHIEF-3RD,1,I
13931,800 Block of Colonial Lake Dr Madison,B13-000035,2013-01-03 10:00:00,1692,DOMESTIC VIOLENCE 3RD,1,I
13932,100 Block of Kendrick Ln,B13-000038,2013-01-03 11:00:00,1692,CRIMINAL MISCHIEF-3RD,2,I
13933,100 Block of Kendrick Ln,B13-000038,2013-01-03 11:00:00,1692,CRIMINAL TRESPASS,2,I
13934,200 Block of De Jan Rd,B13-000039,2013-01-03 11:31:00,1692,BURGLARY-3RD,2,I
13935,200 Block of De Jan Rd,B13-000039,2013-01-03 11:31:00,1692,CRIMINAL MISCHIEF-3RD,2,I
13936,100 Block of Southwood Dr,B14-002747,2014-08-29 21:37:00,2244,UNLAWFUL BREAKING AND ENTERING A VEHICLE,2,II
13937,100 Block of Southwood Dr,B14-002747,2014-08-29 21:37:00,2244,THEFT 2ND DEGREE,2,II
13938,1000 Block of Arnold Rd,B14-002748,2014-08-29 22:19:00,2244,CRIMINAL MISCHIEF-3RD,1,III
13939,100 Block of Honor Way,B14-002750,2014-08-30 10:21:00,2244,UNLAWFUL   BREAKING AND ENTERING A VEHICLE,1,I
13940,100 Block of Michael Av,B14-002752,2014-08-30 21:45:00,2244,DV 3RD-HARASSMENT-FAMILY,2,II
13941,100 Block of Michael Av,B14-002752,2014-08-30 21:45:00,2244,THEFT 3RD DEGREE,2,II
13942,8000 Block of Madison Blvd,B14-002753,2014-08-31 03:03:00,2244,DV 3RD-HARASSMENT-FAMILY,1,III
13943,7000 Block of Old Madison Pike,B14-002754,2014-08-31 11:07:00,2244,CRIMINAL MISCHIEF-3RD,1,I
13944,100 Block of Mountain View Ln,B14-002756,2014-08-31 20:29:00,2244,DV 3RD-HARASSMENT-FAMILY,1,II
13945,100 Block of Montrose Dr,B14-002758,2014-09-01 12:29:00,2244,IDENTITY THEFT,1,I
13946,300 Block of Hughes Rd,B14-002759,2014-09-01 16:42:00,2244,CHILD ABUSE,1,II
13947,200 Block of Avian Ln,B14-002760,2014-09-01 18:18:00,2244,UNLAWFUL BREAKING AND ENTERING A VEHICLE,2,II
13948,200 Block of Avian Ln,B14-002760,2014-09-01 18:18:00,2244,THEFT 2ND DEGREE,2,II
13949,200 Block of Old Overton Dr,B14-002762,2014-09-02 15:30:00,2244,CRIMINAL MISCHIEF-3RD,1,II
13950,"City Of Madison, 8650 Madison Blvd",B14-002763,2014-09-02 19:32:00,2244,RECEIVING STOLEN PROPERTY-2ND,1,II
13951,100 Block of Amy Cir,B14-002767,2014-09-03 11:00:00,2244,IDENTITY THEFT,1,I
13952,"State Of Alabama, 7796 Highway 72 W",B14-002768,2014-09-03 10:51:00,2244,POSS. FORGED INSTRUMENT 2ND,1,I
13953,10000 Block of County Line Rd,B14-002769,2014-09-03 12:15:00,2244,THEFT 2ND DEGREE,1,I
13954,10000 Block of County Line Rd,B14-002770,2014-09-03 12:15:00,2244,RECEIVING STOLEN PROPERTY-2ND,1,I
13955,7000 Block of Highway 72 W,B14-002773,2014-09-03 18:46:00,2244,THEFT 2ND DEGREE,1,II
13956,100 Block of Royal Dr,B14-002774,2014-09-03 22:03:00,2244,DV 3RD-HARASSMENT-FAMILY,1,III
13957,10000 Block of County Line Rd,B14-002777,2014-09-04 09:56:00,2244,THEFT 3RD DEGREE,1,I
13958,1000 Block of Browns Ferry Rd,B14-002780,2014-09-04 14:00:00,2244,HARASSMENT,1,II
13959,8000 Block of Madison Blvd,B14-002781,2014-09-04 15:07:00,2244,THEFT 1ST DEGREE,2,II
13960,8000 Block of Madison Blvd,B14-002781,2014-09-04 15:07:00,2244,ILLEGAL POSS/USE CREDIT CARD,2,II
13961,100 Block of Brookstone Ln,B14-002783,2014-09-04 16:15:00,2244,CRIMINAL MISCHIEF-2ND,1,II
13962,"Huntsville Utilities, 148 Arabian Dr Madison",B13-001017,2013-03-30 08:24:00,1759,DUTY UPON STRIKING A FIXED OBJECT,1,I
13963,"Knology, 148 Arabian Dr Madison",B13-001019,2013-03-30 08:24:00,1759,DUTY UPON STRIKING A FIXED OBJECT,1,I
13964,4000 Block of Sullivan St Madison,B13-001020,2013-03-30 09:55:00,1759,DV 3RD-HARASSMENT-FAMILY,1,I
13965,"Target Cellular, 8207 Highway 72 W",B13-001021,2013-03-30 14:30:00,1759,THEFT 1ST DEGREE,1,II
13966,100 Block of Royal Dr Madison,B13-001022,2013-03-30 19:10:00,1759,CRIMINAL MISCHIEF-3RD,1,II
13967,"State Of Alabama, 100 Hughes Rd Madison",B13-001024,2013-03-31 05:35:00,1759,VERIFICATION OF CITIZENSHIP IMMIGRATION,1,III
13968,200 Block of Kyser Blvd Madison,B13-001025,2013-03-31 08:14:00,1759,CRIMINAL TRESPASS,1,I
13969,"State Of Alabama, 8045 Highway 72 East Madison",B13-001026,2013-04-01 05:30:00,1759,VERIFICATION OF CITIZENSHIP IMMIGRATION,1,III
13970,100 Block of Royal Dr Madison,B13-001027,2013-04-01 05:15:00,1759,BURGLARY-3RD,2,III
13971,100 Block of Royal Dr Madison,B13-001027,2013-04-01 05:15:00,1759,ASSAULT,2,III
13972,"Madison City Schools, 1304 Hughes Rd",B13-001029,2013-04-01 09:31:00,1759,BURGLARY-3RD,1,I
13973,900 Block of Hughes Rd Madison,B13-001031,2013-04-01 15:15:00,1759,THEFT 3RD DEGREE,1,II
13974,"City Of Madison, 8530 Madison Blvd Madison",B13-001032,2013-04-01 15:45:00,1759,MAKING FALSE REPORT TO LAW ENFORCEMENT OFFICER,1,II
13975,100 Block of Royal Dr Madison,B13-001033,2013-04-01 17:40:00,1759,BURGLARY-3RD,2,II
13976,100 Block of Royal Dr Madison,B13-001033,2013-04-01 17:40:00,1759,THEFT 2ND DEGREE,2,II
13977,100 Block of Westchester Rd,B13-001034,2013-04-01 20:40:00,1759,THEFT 2ND DEGREE,2,II
13978,100 Block of Westchester Rd,B13-001034,2013-04-01 20:40:00,1759,UNLAWFUL BREAKING AND ENTERING A VEHICLE,2,II
13979,"Madison City School Board, 1304 Hughes Rd",B13-001040,2013-04-02 10:26:00,1759,BURGLARY-3RD,1,I
13980,"Walmart Super Center #2690, 8650 Madison Blvd",B13-001041,2013-04-02 14:23:00,1759,THEFT 3RD DEGREE,1,II
13981,100 Block of Oriley Ct Madison,B13-001043,2013-04-02 16:06:00,1759,DV 3RD-HARASSING COMMUNICATIONS,1,II
13982,100 Block of Westscott Dr Madison,B13-001044,2013-04-02 16:22:00,1759,THEFT 2ND DEGREE,1,II
13983,"Bradford Health Services, 1600 Browns Ferry Rd",B13-001045,2013-04-02 16:55:00,1759,TERRORIST THREAT,1,II
13984,600 Block of Hughes Rd,B13-001046,2013-04-02 17:00:00,1759,DV 3RD-CRIMINAL MISCHIEF 3RD,1,II
13985,200 Block of Martin Rd Huntsville,B13-001048,2013-04-02 19:41:00,1759,EXTORTION-1ST-THREATEN INJURY,1,II
13986,"State Of Alabama, 107 Jefferson St N",B13-001052,2013-04-02 11:00:00,1759,POSS. FORGED INSTRUMENT 2ND,1,I
13987,400 Block of Rainbow Dr,B13-001053,2013-04-03 13:30:00,1759,HARASSING COMMUNICATIONS,1,I
13988,7000 Block of Old Madison Pike Madison,B13-001055,2013-04-03 22:27:00,1759,HARASSMENT,1,III
13989,300 Block of Shelton Rd Madison,B13-001056,2013-04-04 00:30:00,1759,BURGLARY-3RD,2,III
13990,300 Block of Shelton Rd Madison,B13-001056,2013-04-04 00:30:00,1759,THEFT 2ND DEGREE,2,III
13991,8000 Block of Madison Blvd,B13-001057,2013-04-03 23:03:00,1759,HARASSMENT,1,III
13992,300 Block of Shelton Rd Madison,B13-001058,2013-04-04 00:30:00,1759,BURGLARY-3RD,2,III
13993,300 Block of Shelton Rd Madison,B13-001058,2013-04-04 00:30:00,1759,THEFT 2ND DEGREE,2,III
13994,500 Block of Block Of Mill Rd Madison,B13-001059,2013-04-04 10:45:00,1759,DOMESTIC VIOLENCE 3RD,1,I
13995,"Arlington Park Self Storage, 106 Arlington Dr",B13-001060,2013-04-04 16:50:00,1759,THEFT 3RD DEGREE,1,II
13996,1000 Block of Liberty Dr,B15-000091,2015-01-09 04:54:00,2421,HARASSMENT,1,III
13997,"City Of Madison, Intercom Dr / Madison Blvd",B15-000093,2015-01-09 08:02:00,2421,DUTY UPON STRIKING A FIXED OBJECT,1,I
13998,"D.R. Horton, 208 Coach Lamp Dr",B15-000094,2015-01-09 08:59:00,2421,BURGLARY-3RD,2,I
13999,"D.R. Horton, 208 Coach Lamp Dr",B15-000094,2015-01-09 08:59:00,2421,THEFT 2ND DEGREE,2,I
14000,100 Block of Westscott Dr,B15-000096,2015-01-09 13:01:00,2421,BURGLARY-3RD,2,I
14001,100 Block of Westscott Dr,B15-000096,2015-01-09 13:01:00,2421,THEFT 2ND DEGREE,2,I
14002,1000 Block of Liberty Dr,B15-000097,2015-01-09 15:21:00,2421,CRIMINAL MISCHIEF-3RD,1,II
14003,100 Block of Hughes Rd,B15-000099,2015-01-09 15:44:00,2421,THEFT 2ND DEGREE,1,II
14004,8000 Block of Madison Blvd,B15-000100,2015-01-09 15:29:00,2421,DV 3RD-SIMPLE ASSAULT-FAMILY,1,II
14005,"Plumbing Concepts, 121 Brookridge Dr",B15-000101,2015-01-09 16:03:00,2421,THEFT 1ST DEGREE,1,II
14006,100 Block of Hughes Rd,B15-000103,2015-01-09 16:45:00,2421,BURGLARY-3RD,2,II
14007,100 Block of Hughes Rd,B15-000103,2015-01-09 16:45:00,2421,THEFT 2ND DEGREE,2,II
14008,100 Block of Royal Dr,B15-000108,2015-01-10 00:23:00,2421,DOMESTIC VIOLENCE BY STRANGULATION OR SUFFOCATION,1,III
14009,100 Block of Hughes Rd,B15-000109,2015-01-10 10:40:00,2421,IDENTITY THEFT,1,I
14010,1000 Block of Princeton Rd,B15-000110,2015-01-10 11:25:00,2421,THEFT 2ND DEGREE,1,I
14011,"Windmill Beverages, 3764 Sullivan St",B15-000111,2015-01-10 16:00:00,2421,THEFT 3RD DEGREE,1,II
14012,7000 Block of Old Madison Pike,B15-000114,2015-01-10 17:26:00,2421,DV 3RD-HARASSMENT-FAMILY,1,II
14013,100 Block of Royal Dr,B15-000117,2015-01-11 01:50:00,2421,CRIMINAL MISCHIEF-3RD,1,III
14014,8000 Block of Highway 72 W,B15-000118,2015-01-11 09:43:00,2421,THEFT OF LOST PROPERTY-2ND,1,I
14015,100 Block of Bell Rosa Ct,B15-000119,2015-01-11 12:00:00,2421,DV 3RD-HARASSMENT-FAMILY,2,I
14016,100 Block of Bell Rosa Ct,B15-000119,2015-01-11 12:00:00,2421,DV 3RD-CRIMINAL MISCHIEF 3RD,2,I
14017,100 Block of Westscott Dr,B15-000120,2015-01-11 12:57:00,2421,DV 3RD-HARASSMENT-FAMILY,1,I
14018,"State Of Alabama, I 565 W Off Ramp",B15-000123,2015-01-12 03:00:00,2421,DUTY UPON STRIKING A FIXED OBJECT,1,III
14019,"Cricket`S, 3810 Sullivan St",B15-000126,2015-01-12 12:15:00,2421,THEFT OF SERVICES-3,1,I
14020,"Terminex, 117 Jetplex Ln",B15-000127,2015-01-12 12:50:00,2421,THEFT 3RD DEGREE,1,I
14021,"City Of Madison, 100 Hughes Rd",B15-000128,2015-01-13 12:25:00,2421,DISTRIBUTING PORNOGRAPHY TO MINORS,2,I
14022,"City Of Madison, 100 Hughes Rd",B15-000128,2015-01-13 12:25:00,2421,DISTRIBUTING PORNOGRAPHY TO MINORS,2,I
14023,100 Block of Teal Park Ln,B15-000129,2015-01-12 14:36:00,2421,IDENTITY THEFT,1,II
14024,400 Block of Celtic Dr,B15-000131,2015-01-12 15:25:00,2421,HARASSING COMMUNICATIONS,1,II
14025,"First Commercial Bank, 11 Hughes Rd",B15-000132,2015-01-12 14:30:00,2421,POSS. FORGED INSTRUMENT 1ST,4,II
14026,"First Commercial Bank, 11 Hughes Rd",B15-000132,2015-01-12 14:30:00,2421,POSS. FORGED INSTRUMENT 1ST,4,II
14027,"First Commercial Bank, 11 Hughes Rd",B15-000132,2015-01-12 14:30:00,2421,THEFT 1ST DEGREE,4,II
14028,"First Commercial Bank, 11 Hughes Rd",B15-000132,2015-01-12 14:30:00,2421,THEFT 1ST DEGREE,4,II
14029,"State Of Alabama, Jetplex Ln / Production Av",B15-000133,2015-01-12 18:54:00,2421,FIREARMS LICENSE REQUIRED,1,II
14030,"City Of Madison, 11775 County Line Rd",B15-000134,2015-01-13 00:03:00,2421,DRIVING UNDER THE INFLUENCE (ALC. & CON. SUBS.),1,III
14031,100 Block of Hughes Rd,B15-000135,2015-01-13 11:21:00,2421,ILLEGAL POSS/USE CREDIT CARD,3,I
14032,100 Block of Hughes Rd,B15-000135,2015-01-13 11:21:00,2421,ILLEGAL POSS/USE CREDIT CARD,3,I
14033,100 Block of Hughes Rd,B15-000135,2015-01-13 11:21:00,2421,ILLEGAL POSS/USE CREDIT CARD,3,I
14034,100 Block of Appleton Ln,B15-000136,2015-01-13 10:40:00,2421,CRIMINAL MISCHIEF-2ND,1,I
14035,"Madison Automotive, 9075 Madison Blvd",B15-000137,2015-01-13 15:30:00,2421,THEFT 3RD DEGREE,1,II
14036,100 Block of Forest Pointe Dr,B15-000138,2015-01-13 17:09:00,2421,IDENTITY THEFT,1,II
14037,7000 Block of Old Madison Pike,B15-000139,2015-01-13 19:10:00,2421,CRIMINAL MISCHIEF-3RD,1,II
14038,1000 Block of Hughes Rd,B15-000140,2015-01-13 19:37:00,2421,THEFT OF LOST PROPERTY-2ND,1,II
14039,1000 Block of Liberty Dr,B15-000142,2015-01-14 00:22:00,2421,DV 3RD-HARASSMENT-FAMILY,1,III
14040,100 Block of Portal Ln,B15-000144,2015-01-14 04:55:00,2421,ROBBERY-1ST-RESIDENCE-GUN,1,III
14041,100 Block of Portal Ln,B15-000146,2015-01-14 04:55:00,2421,BURGLARY-1ST,2,III
14042,100 Block of Portal Ln,B15-000146,2015-01-14 04:55:00,2421,ROBBERY-1ST-RESIDENCE-GUN,2,III
14043,100 Block of W Dublin Dr,B15-000147,2015-01-14 11:00:00,2421,CHILD ABUSE,1,I
14044,200 Block of Water Hill Rd,B15-000148,2015-01-14 11:27:00,2421,POSSIBLE CHILD ABUSE,1,I
14045,100 Block of Reserve Way,B15-000149,2015-01-14 15:00:00,2421,BURGLARY-3RD,2,II
14046,100 Block of Reserve Way,B15-000149,2015-01-14 15:00:00,2421,THEFT 1ST DEGREE,2,II
14047,100 Block of Fox Den Ct,B15-000150,2015-01-14 16:18:00,2421,DV 3RD-HARASSMENT-FAMILY,1,II
14048,400 Block of Continental Dr,B15-000151,2015-01-14 16:45:00,2421,HARASSMENT,1,II
14049,8000 Block of Highway 72 W,B15-000156,2015-01-15 16:17:00,2421,HARASSING COMMUNICATIONS,1,II
14050,400 Block of Walton Rd,B15-000157,2015-01-15 17:40:00,2421,DV 3RD-HARASSMENT-FAMILY,1,II
14051,400 Block of Walton Rd,B15-000158,2015-01-15 17:40:00,2421,DV 3RD-HARASSMENT-FAMILY,1,II
14052,8000 Block of Madison Blvd,B15-000159,2015-01-15 17:15:00,2421,HARASSING COMMUNICATIONS,1,II
14053,100 Block of Mickelo Ln,B15-000160,2015-01-15 19:00:00,2421,DV 3RD-HARASSMENT-FAMILY,1,II
14054,8000 Block of Madison Blvd Madison,B12-002498,2012-09-08 02:57:00,1561,DUTY UPON STRIKING UNATTENDED VEHICLE,1,III
14055,5000 Block of Wall Triana Hwy,B12-002500,2012-09-08 09:58:00,1561,DEATH INVESTIGATION,1,I
14056,4000 Block of Sullivan St,B12-002501,2012-09-08 11:51:00,1561,THEFT 3RD DEGREE,1,I
14057,3000 Block of Flag Circle Madison,B12-002502,2012-09-08 12:25:00,1561,THEFT 1ST DEGREE,1,I
14058,200 Block of Healey Dr Madison,B12-002503,2012-09-08 14:56:00,1561,THEFT 1ST DEGREE,1,II
14059,100 Block of Hughes Rd,B12-002505,2012-09-08 17:41:00,1561,CRIMINAL MISCHIEF-2ND,1,II
14060,"City Of Madison, 263 Eastview Dr",B12-002507,2012-09-08 22:30:00,1561,DISORDERLY CONDUCT,1,III
14061,7000 Block of Highway 72 W Madison,B12-002508,2012-09-08 23:22:00,1561,AGGRAVATED ASSAULT 2ND NON FAMILY OTHER WEAPON,1,III
14062,"State Of Alabama, Mm8: I-565",B12-002509,2012-09-09 03:00:00,1561,VERIFICATION OF CITIZENSHIP IMMIGRATION,1,III
14063,100 Block of Jackson Av,B12-002511,2012-09-09 05:10:00,1561,CRIMINAL MISCHIEF-3RD,2,III
14064,100 Block of Jackson Av,B12-002511,2012-09-09 05:10:00,1561,BURGLARY-3RD,2,III
14065,500 Block of Hughes Rd,B12-002513,2012-09-09 11:22:00,1561,UNLAWFUL BREAKING AND ENTERING A VEHICLE,2,I
14066,500 Block of Hughes Rd,B12-002513,2012-09-09 11:22:00,1561,THEFT 2ND DEGREE,2,I
14067,1000 Block of Cathedral Cir,B12-002516,2012-09-09 17:06:00,1561,THEFT 3RD DEGREE,1,II
14068,7000 Block of Old Madison Pike,B12-002518,2012-09-09 19:33:00,1561,HARASSMENT,1,II
14069,500 Block of Thoreau Spring Ct,B12-002519,2012-09-09 21:11:00,1561,UNLAWFUL BREAKING AND ENTERING A VEHICLE,2,II
14070,500 Block of Thoreau Spring Ct,B12-002519,2012-09-09 21:11:00,1561,THEFT 2ND DEGREE,2,II
14071,"Publix #590, 8000 Madison Blvd",B12-002520,2012-09-09 23:30:00,1561,THEFT 3RD DEGREE,1,III
14072,100 Block of Ketchum Way,B12-002521,2012-09-09 22:27:00,1561,DOMESTIC VIOLENCE 3RD,1,III
14073,4000 Block of Wall Triana Hwy,B12-002522,2012-09-09 23:45:00,1561,ATTEMPTED MURDER NON FAMILY GUN,3,III
14074,4000 Block of Wall Triana Hwy,B12-002522,2012-09-09 23:45:00,1561,ROBBERY-1ST-RESIDENCE-GUN,3,III
14075,4000 Block of Wall Triana Hwy,B12-002522,2012-09-09 23:45:00,1561,BURGLARY-1ST,3,III
14076,4000 Block of Wall Triana Hwy,B12-002523,2012-09-09 23:45:00,1561,AGGRAVATED ASSAULT 1ST NON FAMILY GUN,1,III
14077,"City Of Madison, 7900 Old Madison Pike",B12-002524,2012-09-10 09:34:00,1561,PUBLIC DRUNKENNESS,1,I
14078,100 Block of Leabrook Cir,B12-002525,2012-09-10 12:30:00,1561,ANIMAL BITE,1,I
14079,2000 Block of Flagstone Dr Madison,B12-002526,2012-09-10 13:30:00,1561,HARASSING COMMUNICATIONS,1,I
14080,"Dollar General, 7950 Highway 72 W",B12-002527,2012-09-10 15:01:00,1561,THEFT 3RD DEGREE,1,II
14081,900 Block of Jay Dr,B12-002528,2012-09-10 15:35:00,1561,THEFT 2ND DEGREE,2,II
14082,900 Block of Jay Dr,B12-002528,2012-09-10 15:35:00,1561,UNLAWFUL BREAKING AND ENTERING A VEHICLE,2,II
14083,900 Block of Hartington Dr,B12-002529,2012-09-10 15:58:00,1561,IDENTITY THEFT,1,II
14084,100 Block of Eastfield Dr,B12-002531,2012-09-10 18:52:00,1561,HARASSING COMMUNICATIONS,1,II
14085,100 Block of Angela Dr Madison,B12-002532,2012-09-10 18:54:00,1561,DV 3RD-HARASSMENT-FAMILY,1,II
14086,"Madison Public Library, 130 Plaza Blvd",B12-002533,2012-09-10 19:43:00,1561,THEFT 3RD DEGREE,1,II
14087,100 Block of Elko Junction,B12-002536,2012-09-10 21:18:00,1561,THEFT 3RD DEGREE,1,II
14088,100 Block of Spring Water Dr Madison,B12-002537,2012-09-11 03:00:00,1561,DV 3RD-HARASSMENT-FAMILY,1,III
14089,100 Block of Royal Dr,B12-002538,2012-09-11 07:05:00,1561,UNLAWFUL BREAKING AND ENTERING A VEHICLE,2,I
14090,100 Block of Royal Dr,B12-002538,2012-09-11 07:05:00,1561,THEFT 3RD DEGREE,2,I
14091,100 Block of Royal Dr,B12-002539,2012-09-11 07:25:00,1561,UNLAWFUL BREAKING AND ENTERING A VEHICLE,2,I
14092,100 Block of Royal Dr,B12-002539,2012-09-11 07:25:00,1561,THEFT 3RD DEGREE,2,I
14093,100 Block of Royal Dr,B12-002540,2012-09-11 07:32:00,1561,UNLAWFUL BREAKING AND ENTERING A VEHICLE,2,I
14094,100 Block of Royal Dr,B12-002540,2012-09-11 07:32:00,1561,THEFT 3RD DEGREE,2,I
14095,100 Block of Royal Dr,B12-002541,2012-09-11 07:14:00,1561,UNLAWFUL BREAKING AND ENTERING A VEHICLE,2,I
14096,100 Block of Royal Dr,B12-002541,2012-09-11 07:14:00,1561,THEFT 3RD DEGREE,2,I
14097,100 Block of Royal Dr,B12-002542,2012-09-11 07:32:00,1561,UNLAWFUL BREAKING AND ENTERING A VEHICLE,2,I
14098,100 Block of Royal Dr,B12-002542,2012-09-11 07:32:00,1561,THEFT 3RD DEGREE,2,I
14099,100 Block of Royal Dr,B12-002543,2012-09-11 07:32:00,1561,UNLAWFUL BREAKING AND ENTERING A VEHICLE,1,I
14100,"State Of Alabama, 8760 Madison Blvd",B12-002548,2012-09-11 13:50:00,1561,POSS. FORGED INSTRUMENT 2ND,1,I
14101,100 Block of Champions Green Lane Madison,B12-002549,2012-09-11 15:59:00,1561,THEFT 2ND DEGREE,1,II
14102,"State Of Alabama, 8830 Madison Blvd",B12-002550,2012-09-11 18:32:00,1561,VERIFICATION OF CITIZENSHIP IMMIGRATION,1,II
14103,"Oreilly Auto Parts, 5941 Wall Triana Hwy",B12-002552,2012-09-12 13:04:00,1561,THEFT 3RD DEGREE,1,I
14104,"Walmart Super Center #2690, 8650 Madison Blvd Madison",B12-002553,2012-09-12 15:51:00,1561,THEFT 2ND DEGREE,1,II
14105,"Kroger Co, 300 Hughes Road Madison",B12-002554,2012-09-12 15:51:00,1561,THEFT 2ND DEGREE,1,II
14106,200 Block of Prairie Dr,B12-002555,2012-09-12 18:05:00,1561,THEFT 2ND DEGREE,1,II
14107,100 Block of Carol Dr,B12-002556,2012-09-12 18:00:00,1561,STALKING 2ND,1,II
14108,"Dollar General, 7950 Highway 72 W",B12-002558,2012-09-12 19:55:00,1561,THEFT 3RD DEGREE,1,II
14109,"State Of Alabama, 12205 County Line Rd Madison",B12-002559,2012-09-12 23:39:00,1561,DRIVING UNDER INFLUENCE-DRUGS,1,III
14110,5000 Block of Wall Triana Hwy,B12-002561,2012-09-13 11:19:00,1561,THEFT 2ND DEGREE,1,I
14111,100 Block of Cheekwood Dr Madison,B12-002562,2012-09-13 14:04:00,1561,FORGERY 2ND,2,II
14112,100 Block of Cheekwood Dr Madison,B12-002562,2012-09-13 14:04:00,1561,THEFT 3RD DEGREE,2,II
14113,100 Block of Colonial Lake Dr,B12-002565,2012-09-13 17:57:00,1561,DV 3RD-HARASSMENT-FAMILY,1,II
14114,100 Block of Royal Dr Madison,B13-000959,2013-03-23 07:27:00,1754,UNLAWFUL BREAKING AND ENTERING A VEHICLE,1,I
14115,100 Block of Royal Dr,B13-000961,2013-03-23 11:32:00,1754,UNLAWFUL BREAKING AND ENTERING A VEHICLE,2,I
14116,100 Block of Royal Dr,B13-000961,2013-03-23 11:32:00,1754,THEFT 3RD DEGREE,2,I
14117,100 Block of Front St,B13-000963,2013-03-23 12:51:00,1754,FALSE ADVERTISING,1,I
14118,100 Block of Royal Dr Madison,B13-000965,2013-03-23 15:30:00,1754,UNLAWFUL BREAKING AND ENTERING A VEHICLE,2,II
14119,100 Block of Royal Dr Madison,B13-000965,2013-03-23 15:30:00,1754,THEFT 3RD DEGREE,2,II
14120,"Twiggie`S Boutique, 1593 Hughes Rd Madison",B13-000966,2013-03-23 16:03:00,1754,THEFT 2ND DEGREE,1,II
14121,100 Block of Millsford Dr,B13-000967,2013-03-23 23:05:00,1754,DOMESTIC VIOLENCE BY STRANGULATION OR SUFFOCATION INJURY,1,III
14122,100 Block of Millsford Dr,B13-000968,2013-03-23 23:05:00,1754,DV 3RD-HARASSMENT-FAMILY,2,III
14123,100 Block of Millsford Dr,B13-000968,2013-03-23 23:05:00,1754,TAMPERING WITH PHYSICAL EVIDENCE,2,III
14124,100 Block of Village Ln Madison,B13-000969,2013-03-24 01:33:00,1754,THEFT OF SERVICES-3,1,III
14125,1000 Block of Water Hill Rd Madison,B13-000970,2013-03-24 05:15:00,1754,DV 3RD-HARASSMENT-FAMILY,1,III
14126,100 Block of Shelton Rd,B13-000971,2013-03-24 10:48:00,1754,CRIMINAL MISCHIEF-3RD,1,I
14127,"Target, 8207 Highway 72 W",B13-000973,2013-03-24 15:05:00,1754,THEFT 3RD DEGREE,1,II
14128,200 Block of Golden Rod Ln,B13-000974,2013-03-24 16:36:00,1754,THEFT 2ND DEGREE,1,II
14129,8000 Block of Highway 72 W,B13-000975,2013-03-24 16:52:00,1754,ROBBERY-2ND-STREET-STRONG ARM,1,II
14130,"State Of Alabama, 8375 Highway 72 W",B13-000977,2013-03-24 16:52:00,1754,IMPERSONATING PEACE OFFICER,1,II
14131,8000 Block of Madison Blvd Madison,B13-000979,2013-03-25 06:48:00,1754,AUTO THEFT-1ST DEGREE,1,I
14132,200 Block of Nancy Rd,B13-000980,2013-03-25 10:49:00,1754,IDENTITY THEFT,1,I
14133,100 Block of Cleghorn Blvd Madison,B13-000981,2013-03-25 12:10:00,1754,THEFT 3RD DEGREE,1,I
14134,7000 Block of Highway 72 W,B13-000983,2013-03-25 13:50:00,1754,ASSAULT,1,I
14135,100 Block of Veranda Dr,B13-000985,2013-03-25 14:35:00,1754,IDENTITY THEFT,1,II
14136,"City Of Madison, 7559 Highway 72 W",B13-000986,2013-03-25 13:50:00,1754,RESISTING ARREST,2,I
14137,"City Of Madison, 7559 Highway 72 W",B13-000986,2013-03-25 13:50:00,1754,OBSTRUCTING GOVERNMENTAL OPERATIONS,2,I
14138,100 Block of Westscott Dr Madison,B13-000987,2013-03-25 18:14:00,1754,DV 3RD-HARASSMENT-FAMILY,1,II
14139,100 Block of Jay Dr Madison,B13-000989,2013-03-26 03:00:00,1754,DOMESTIC VIOLENCE BY STRANGULATION OR SUFFOCATION INJURY,1,III
14140,4000 Block of Wall Triana Hwy Madison,B13-000990,2013-03-26 02:50:00,1754,DV 3RD-HARASSMENT-FAMILY,1,III
